pid,year,provcd,age_,age2,gen,mar,rural,medsure_dum,edu,educ,wage,lnwage,inc1,job
430303103,2022,43,29,841,0,1,1,1,5,16,120000,11.695255,70000,1
610063110,2022,61,33,1089,0,0,0,1,4,15,71400,11.176067,211000,1
441072105,2022,44,40,1600,0,1,1,1,1,6,32610,10.392405,15915.714,1
311932103,2022,31,39,1521,0,1,0,1,4,15,88400,11.389639,43200,1
311936103,2022,31,45,2025,0,1,0,1,3,12,31080,10.344352,100000,1
312065101,2022,31,42,1764,1,1,1,1,4,15,100000,11.512936,85000,1
441877103,2022,44,30,900,1,0,1,0,5,16,120000,11.695255,190000,1
441894103,2022,44,27,729,1,0,1,1,2,9,55900,10.931337,140300,1
330248102,2022,33,54,2916,1,1,1,1,2,9,12000,9.392745,63333.332,1
510577102,2022,51,54,2916,1,1,1,1,3,12,48000,10.778977,43100,0
350062103,2022,44,29,841,1,0,1,1,2,9,100000,11.512936,100000,1
370012103,2022,37,33,1089,0,1,1,1,5,16,60000,11.002116,45000,1
370023103,2022,37,33,1089,0,1,0,1,4,15,90000,11.407576,60000,1
370260103,2022,37,33,1089,0,1,1,1,1,6,60000,11.002116,62500,1
530305104,2022,32,29,841,0,1,1,0,1,6,32400,10.385944,60000,1
410104202,2022,41,51,2601,0,1,1,1,4,15,30000,10.308986,51866.668,1
620442106,2022,62,40,1600,0,1,1,1,2,9,2500,7.8244457,21400,1
410403106,2022,13,33,1089,0,1,1,1,5,16,0,0,66666.664,0
410594101,2022,41,50,2500,0,0,1,1,3,12,8400,9.0361061,23000,1
620999105,2022,44,32,1024,1,1,1,1,6,19,250000,12.42922,375000,1
410821103,2022,41,32,1024,1,1,0,0,5,16,60000,11.002116,70000,1
410929108,2022,41,40,1600,0,1,1,1,2,9,30000,10.308986,20000,1
410938431,2022,11,29,841,0,1,1,1,2,9,50000,10.819798,35000,1
411116105,2022,31,33,1089,1,0,1,1,4,15,200000,12.206078,200000,1
411720104,2022,41,33,1089,0,1,1,1,6,19,80000,11.289794,57500,1
430452103,2022,43,40,1600,1,1,1,1,2,9,90000,11.407576,22650,1
430472105,2022,43,32,1024,0,1,1,0,0,0,15800,9.6678286,24000,1
441519103,2022,44,48,2304,1,1,1,1,3,12,80000,11.289794,26280,1
441663103,2022,42,31,961,0,1,1,1,3,12,60000,11.002116,33333.332,1
441716103,2022,44,31,961,1,0,1,1,3,12,70000,11.156265,100000,1
272452501,2022,51,37,1369,0,1,0,1,3,12,40000,10.59666,20000,1
510611103,2022,51,33,1089,1,1,1,1,4,15,90000,11.407576,50000,1
510975103,2022,51,41,1681,1,0,1,1,2,9,48000,10.778977,24250,1
411801105,2022,41,36,1296,0,1,0,0,5,16,44000,10.691968,36575,1
520468104,2022,52,35,1225,1,1,1,1,2,9,90000,11.407576,22750,1
620190103,2022,32,37,1369,1,1,1,1,5,16,120000,11.695255,66866.664,1
620830103,2022,61,30,900,1,1,1,1,3,12,80000,11.289794,33333.332,1
620973102,2022,62,32,1024,1,1,0,1,5,16,100000,11.512936,60000.332,1
620999104,2022,15,34,1156,0,1,1,1,5,16,72000,11.184435,50000,1
621267103,2022,62,39,1521,1,1,1,1,2,9,40000,10.59666,10833.333,1
130606104,2022,13,35,1225,1,1,1,1,1,6,70000,11.156265,20000,1
621418103,2022,62,44,1936,1,1,1,1,4,15,85000,11.350418,61666.668,1
621640101,2022,62,33,1089,0,1,0,1,4,15,30000,10.308986,30000,1
130550431,2022,13,33,1089,0,1,1,1,2,9,5100,8.5371923,37500,0
278789501,2022,14,35,1225,1,1,1,1,4,15,33000,10.404293,23000,1
280914551,2022,21,33,1089,0,1,0,1,4,15,18000,9.7981825,16666.666,1
220328103,2022,33,44,1936,0,0,1,1,3,12,153000,11.9382,270000,1
281676431,2022,14,36,1296,0,1,0,0,3,12,60000,11.002116,40000,1
281937501,2022,23,33,1089,0,1,1,1,5,16,75000,11.225257,37500,1
320237105,2022,32,28,784,0,1,1,1,3,12,10000,9.2104406,50000,0
620163101,2022,12,28,784,0,1,1,1,2,9,55000,10.915107,13533.333,1
210873103,2022,21,36,1296,1,1,1,1,5,16,50000,10.819798,12500,1
211196103,2022,21,35,1225,1,1,1,1,5,16,100000,11.512936,50000,1
220092103,2022,22,29,841,1,1,1,1,4,15,54300,10.902298,50000,1
230017103,2022,14,28,784,1,0,0,0,4,15,100000,11.512936,100000,1
320098102,2022,32,34,1156,0,1,1,1,2,9,24000,10.085851,44333.332,1
340284103,2022,34,27,729,1,0,0,1,4,15,50000,10.819798,60000,1
350183107,2022,35,32,1024,0,1,1,1,2,9,60000,11.002116,25000,1
411846103,2022,41,33,1089,0,1,0,1,4,15,32400,10.385944,37500,1
420385101,2022,33,31,961,1,0,0,1,3,12,88000,11.385103,88000,1
430350103,2022,43,36,1296,1,1,1,1,4,15,55000,10.915107,22500,1
430374104,2022,43,33,1089,0,1,1,1,4,15,13600,9.5178986,14333.333,0
441284103,2022,44,27,729,0,1,0,1,4,15,15600,9.6550903,30100,0
520108431,2022,52,30,900,0,1,1,1,2,9,43500,10.680539,32500,1
620107103,2022,62,41,1681,1,1,0,1,3,12,50000,10.819798,33333.332,1
330033101,2022,33,41,1681,1,1,0,1,2,9,70000,11.156265,50000,1
285526501,2022,35,42,1764,0,1,1,1,0,0,50600,10.831727,6200,1
286389501,2022,37,35,1225,0,1,0,1,5,16,70000,11.156265,62200,1
287131501,2022,41,32,1024,1,1,1,1,4,15,80000,11.289794,16742.857,1
411022104,2022,41,42,1764,0,1,1,1,2,9,30000,10.308986,37500,0
411582104,2022,41,33,1089,0,1,1,1,3,12,30000,10.308986,19000,1
411600103,2022,41,34,1156,1,1,1,1,5,16,145000,11.884496,31283.334,1
230426103,2022,23,39,1521,1,1,0,1,2,9,40000,10.59666,20000,1
288739434,2022,14,31,961,1,1,1,1,1,6,36000,10.491302,22222.223,1
430229103,2022,43,33,1089,1,1,0,1,2,9,100000,11.512936,40000,1
430450104,2022,43,35,1225,0,1,1,1,5,16,2000,7.6014023,143333.33,1
430561103,2022,44,35,1225,1,1,1,1,2,9,60000,11.002116,16000,1
440469103,2022,44,31,961,1,0,1,1,1,6,44000,10.691968,44000,1
290658601,2022,44,37,1369,1,1,1,1,2,9,70000,11.156265,24000,1
441876104,2022,44,39,1521,1,1,1,1,3,12,67500,11.119898,11333.333,1
450144101,2022,44,53,2809,1,1,1,1,2,9,80000,11.289794,59800,1
450215103,2022,45,27,729,0,1,1,1,2,9,18000,9.7981825,19500,1
500150101,2022,50,52,2704,1,1,1,1,2,9,25000,10.126671,60000,1
500262103,2022,50,33,1089,1,0,1,1,3,12,50000,10.819798,43833.332,1
510064102,2022,51,31,961,0,1,1,1,3,12,18000,9.7981825,30000,0
293399501,2022,53,37,1369,1,1,1,1,2,9,66000,11.097425,12500,1
530089104,2022,53,36,1296,0,0,1,1,6,19,100000,11.512936,120000,1
293760601,2022,53,38,1444,0,1,0,1,5,16,73000,11.198229,42500,1
620260106,2022,32,49,2401,1,1,1,0,0,0,70000,11.156265,95000,1
620470105,2022,62,27,729,1,1,1,1,3,12,70000,11.156265,28333.334,1
620557104,2022,62,38,1444,0,1,1,1,3,12,24000,10.085851,7857.1431,1
130277103,2022,13,46,2116,0,1,0,1,5,16,100000,11.512936,175000,1
211582107,2022,21,51,2601,1,1,1,1,5,16,110000,11.608245,75000,1
410492101,2022,41,49,2401,1,1,1,1,5,16,70000,11.156265,51000,1
620404105,2022,62,31,961,1,1,1,1,4,15,75000,11.225257,35000,1
211187103,2022,21,32,1024,1,1,1,1,5,16,70000,11.156265,40000,1
211773104,2022,21,31,961,0,1,1,1,3,12,4000,8.2943001,26000,1
211816101,2022,37,50,2500,0,0,1,1,0,0,20000,9.9035378,21000,1
211947103,2022,31,34,1156,0,0,0,1,5,16,350000,12.765692,400000,1
620227103,2022,33,28,784,1,1,1,1,4,15,66000,11.097425,66000,1
620415104,2022,32,33,1089,1,1,0,1,5,16,80000,11.289794,43333.332,1
302300701,2022,62,32,1024,1,1,1,1,4,15,50000,10.819798,33333.332,1
620553107,2022,62,29,841,0,0,1,1,5,16,20000,9.9035378,30000,1
621144103,2022,36,21,441,1,0,1,0,4,15,45000,10.71444,55000,1
210952103,2022,21,28,784,1,0,1,1,4,15,80000,11.289794,90000,1
211156103,2022,21,32,1024,0,1,0,1,3,12,48000,10.778977,75000,1
211459104,2022,12,28,784,1,0,1,0,4,15,40000,10.59666,40000,1
211485103,2022,15,36,1296,1,1,1,1,2,9,100000,11.512936,100000,1
620106104,2022,61,26,676,0,0,1,1,5,16,55200,10.918736,58200,1
620194103,2022,62,26,676,0,1,1,1,4,15,25000,10.126671,33333.332,1
621238105,2022,62,24,576,0,1,1,1,2,9,100000,11.512936,87500,1
306776501,2022,44,46,2116,1,1,0,1,5,16,70000,11.156265,30000,1
210156104,2022,33,28,784,0,0,1,1,6,19,150000,11.918397,150000,0
211019103,2022,12,31,961,1,0,0,1,5,16,60000,11.002116,60500,1
211373103,2022,22,23,529,0,0,1,0,5,16,7000,8.8538084,23000,1
620740103,2022,32,35,1225,1,1,1,1,2,9,97000,11.482476,100000,1
620286104,2022,34,31,961,1,1,1,1,0,0,60000,11.002116,26666.666,1
620536105,2022,62,23,529,1,0,1,0,3,12,60000,11.002116,80000,1
620747102,2022,62,42,1764,1,1,1,1,2,9,89000,11.396403,5833.3335,1
621085103,2022,62,27,729,1,0,0,1,4,15,80000,11.289794,80000,1
310004102,2022,31,38,1444,0,1,1,1,1,6,40000,10.59666,50666.668,1
310048103,2022,31,36,1296,1,0,0,1,5,16,100000,11.512936,95250,1
310063101,2022,31,42,1764,0,0,0,0,2,9,60000,11.002116,65000,1
621872104,2022,62,26,676,0,0,1,1,5,16,43000,10.668979,55000,1
310132103,2022,31,25,625,0,0,0,1,5,16,88000,11.385103,48025,1
310182103,2022,31,45,2025,0,1,1,1,5,16,155000,11.951187,74500,1
310183102,2022,31,54,2916,1,1,1,1,5,16,340000,12.736704,482000,1
310286101,2022,31,62,3844,1,1,1,1,4,15,300000,12.611541,123833.34,0
310294101,2022,31,38,1444,1,1,0,1,3,12,120000,11.695255,56000,1
310306102,2022,31,35,1225,0,1,1,1,5,16,220000,12.301388,136666.67,1
310373103,2022,31,35,1225,1,1,1,1,6,19,300000,12.611541,108500,1
310389101,2022,31,34,1156,0,1,1,1,5,16,160000,11.982935,60000,1
310391104,2022,31,46,2116,1,0,1,1,3,12,90000,11.407576,85000,1
310584101,2022,31,37,1369,0,1,1,1,3,12,15000,9.6158724,33333.332,0
310603101,2022,31,48,2304,0,1,0,1,4,15,130000,11.775297,66666.664,1
310690101,2022,31,60,3600,1,1,1,1,4,15,100000,11.512936,101666.66,0
310696102,2022,31,27,729,1,1,1,1,4,15,106000,11.571204,63500,1
310705102,2022,31,53,2809,0,1,1,1,3,12,3000,8.0067005,62000,1
310709102,2022,31,37,1369,1,0,1,1,7,22,260000,12.468441,238006,1
310714102,2022,31,45,2025,1,0,1,1,5,16,295000,12.594734,105050,1
310748101,2022,31,38,1444,0,1,0,1,4,15,0,0,120183.34,1
310760102,2022,31,48,2304,0,1,0,1,2,9,45000,10.71444,51666.668,1
310761103,2022,31,28,784,1,0,0,1,4,15,100000,11.512936,100000,1
310769101,2022,31,50,2500,1,1,1,1,1,6,60000,11.002116,131833.33,1
310774103,2022,31,53,2809,1,1,0,1,3,12,55000,10.915107,50000,1
310775102,2022,31,35,1225,1,1,1,1,4,15,100000,11.512936,56666.668,1
310778101,2022,32,47,2209,1,1,1,1,2,9,50000,10.819798,38800,1
310783103,2022,31,36,1296,0,1,0,1,4,15,86000,11.362114,62650,1
310795101,2022,31,50,2500,0,1,1,1,2,9,72000,11.184435,72000,1
310801431,2022,31,37,1369,0,1,0,1,5,16,115000,11.652696,190000,1
310812102,2022,31,59,3481,1,0,1,1,3,12,31080,10.344352,75000,1
310835101,2022,31,63,3969,0,0,0,1,2,9,35000,10.463132,58666.668,1
310855101,2022,31,63,3969,1,1,1,0,2,9,30000,10.308986,97240,0
310859102,2022,31,50,2500,0,0,1,1,2,9,80000,11.289794,2116250,1
310871101,2022,31,54,2916,1,1,1,1,4,15,78000,11.264477,43750,1
310890431,2022,31,40,1600,0,1,0,1,5,16,100000,11.512936,76200,1
310898102,2022,31,59,3481,1,1,1,1,3,12,6000,8.6996813,1452066.6,0
310934101,2022,31,50,2500,1,1,0,1,5,16,120000,11.695255,98333.336,1
310960431,2022,31,51,2601,1,1,1,1,5,16,100000,11.512936,73333.336,1
310971105,2022,31,43,1849,0,1,1,1,6,19,400000,12.899222,583666.69,1
310976101,2022,31,43,1849,1,1,0,1,6,19,850000,13.652993,237700,1
310977102,2022,31,48,2304,1,1,1,1,5,16,240000,12.388398,161143.33,1
311003101,2022,31,34,1156,1,1,0,1,5,16,420000,12.948012,173666.67,1
311008103,2022,31,39,1521,1,0,1,1,5,16,120000,11.695255,50000,1
311093104,2022,31,45,2025,1,1,1,1,4,15,90000,11.407576,70100,1
311101103,2022,31,51,2601,1,1,0,1,2,9,36000,10.491302,47012.5,1
311104101,2022,31,58,3364,1,1,0,1,2,9,55000,10.915107,77950,1
311107105,2022,31,48,2304,0,0,1,1,2,9,31400,10.354595,15850,1
311119101,2022,31,54,2916,1,1,1,1,3,12,120000,11.695255,72000,1
311137501,2022,31,32,1024,0,1,0,1,5,16,130000,11.775297,122857.14,1
311154103,2022,31,31,961,1,1,0,1,5,16,125000,11.736077,87664.289,1
311163531,2022,31,41,1681,0,1,0,1,4,15,70000,11.156265,50000,1
311167103,2022,31,30,900,1,1,0,1,5,16,150000,11.918397,100000,1
311247431,2022,31,47,2209,0,1,1,1,2,9,52000,10.859018,43120,1
311256101,2022,31,58,3364,1,1,1,1,3,12,104000,11.552155,81700,1
311266101,2022,31,35,1225,0,0,1,1,5,16,120000,11.695255,83600,1
311269101,2022,31,50,2500,1,1,1,1,3,12,120000,11.695255,62160,1
311294101,2022,31,60,3600,1,1,1,1,5,16,120000,11.695255,136666.67,1
311306105,2022,31,26,676,1,0,1,1,6,19,550000,13.217675,243500,1
311315101,2022,31,45,2025,1,1,1,1,2,9,60000,11.002116,52373.332,1
311407101,2022,31,45,2025,1,1,1,1,2,9,70000,11.156265,50000,1
311412101,2022,31,49,2401,1,1,0,1,2,9,60000,11.002116,43600,1
311428103,2022,31,34,1156,0,1,1,1,5,16,120000,11.695255,50000,1
311487101,2022,31,61,3721,1,1,0,1,3,12,49500,10.809748,210000,1
311561103,2022,31,35,1225,1,0,0,1,5,16,85000,11.350418,78333.336,1
311563101,2022,31,53,2809,0,1,0,1,4,15,210000,12.254868,150250,1
311583103,2022,31,41,1681,0,0,1,1,4,15,57600,10.961295,60000,1
311587102,2022,51,25,625,0,0,1,0,4,15,33500,10.419331,48000,1
440648104,2022,44,44,1936,1,1,1,1,2,9,60000,11.002116,53333.332,1
311670104,2022,31,36,1296,0,1,0,1,5,16,100000,11.512936,74257.141,1
311683101,2022,31,54,2916,1,1,0,1,2,9,107500,11.585256,56940,1
311699103,2022,31,47,2209,1,1,0,1,4,15,80000,11.289794,66750,1
311712101,2022,31,52,2704,1,1,1,1,2,9,100000,11.512936,92200,1
311718101,2022,31,44,1936,1,1,1,1,5,16,300000,12.611541,100000,1
311733101,2022,31,43,1849,0,1,1,1,3,12,53000,10.878066,43466.668,1
210763103,2022,21,50,2500,1,0,1,0,0,0,21000,9.9523249,6000,1
311756102,2022,31,46,2116,1,1,1,1,3,12,96000,11.472114,35400,1
311778102,2022,31,47,2209,1,1,1,1,2,9,15000,9.6158724,22000,1
311800101,2022,31,55,3025,1,1,1,1,1,6,60000,11.002116,34019.332,1
311802102,2022,34,53,2809,1,1,1,1,2,9,80000,11.289794,100000,1
311816101,2022,31,44,1936,1,1,1,1,2,9,69600,11.150535,41140,1
311838103,2022,31,30,900,0,0,1,1,5,16,125000,11.736077,165166.67,1
311865103,2022,31,46,2116,1,1,0,1,3,12,110000,11.608245,46200,1
311868104,2022,31,41,1681,0,0,0,1,3,12,76000,11.238502,31500,1
311870103,2022,31,46,2116,1,1,1,1,5,16,350000,12.765692,120000,1
311872103,2022,31,40,1600,1,1,1,1,4,15,0,0,125533.34,1
311874101,2022,31,63,3969,0,1,1,1,2,9,42000,10.645449,47333.332,1
311908103,2022,31,43,1849,1,1,0,1,2,9,84000,11.338584,241580,1
311909103,2022,31,35,1225,0,1,0,1,3,12,41000,10.621352,40000,1
311912102,2022,31,64,4096,1,1,1,1,2,9,32000,10.373523,30000,1
311919101,2022,31,57,3249,1,1,1,1,1,6,84000,11.338584,205844,1
311947103,2022,31,32,1024,0,1,1,1,5,16,120000,11.695255,85714.289,1
311960102,2022,31,55,3025,1,1,0,1,2,9,54000,10.896758,57233.332,1
311964102,2022,31,48,2304,0,1,0,1,2,9,30000,10.308986,50000,1
311965103,2022,31,31,961,0,1,1,1,4,15,100000,11.512936,50000,1
311979103,2022,31,37,1369,1,1,0,1,5,16,80000,11.289794,66000,1
311987104,2022,31,42,1764,0,1,1,1,4,15,120000,11.695255,67600,1
311989103,2022,31,55,3025,1,0,0,1,1,6,68000,11.127277,56750,1
311995103,2022,31,49,2401,1,1,0,1,2,9,84600,11.345701,47765,1
312000102,2022,31,59,3481,1,1,1,1,1,6,55760,10.92883,200000,1
312004103,2022,31,35,1225,0,1,0,1,4,15,59000,10.98531,40571.43,1
312005101,2022,31,57,3249,0,1,0,1,2,9,38400,10.555839,68887.5,1
312006104,2022,31,59,3481,0,1,0,1,3,12,28800,10.268166,50400,1
312007101,2022,31,59,3481,0,1,0,1,2,9,24000,10.085851,66000,0
312008101,2022,31,49,2401,1,1,0,1,2,9,70000,11.156265,61800,1
312011103,2022,31,44,1936,0,1,0,1,2,9,80000,11.289794,68700,1
312012103,2022,31,35,1225,0,1,0,1,4,15,62000,11.034905,68028.57,1
312013102,2022,31,49,2401,1,1,0,1,2,9,42000,10.645449,104000,1
312020102,2022,31,41,1681,1,1,1,1,2,9,100000,11.512936,65650,1
312022101,2022,31,46,2116,1,1,1,1,2,9,85000,11.350418,39250,1
312035102,2022,34,34,1156,0,1,1,1,3,12,91600,11.425198,103275,0
312036101,2022,31,41,1681,0,1,1,1,3,12,62400,11.041337,56966.668,1
312057102,2022,31,63,3969,1,1,1,0,2,9,45000,10.71444,43500,1
312072102,2022,31,62,3844,1,1,1,0,2,9,44288,10.698492,64684,1
312079102,2022,31,49,2401,1,1,1,1,2,9,75000,11.225257,76833.336,1
312129103,2022,31,38,1444,0,1,1,1,5,16,50000,10.819798,58666.668,1
312134101,2022,31,42,1764,0,1,1,1,2,9,68000,11.127277,48000,1
312138104,2022,31,50,2500,0,1,0,1,2,9,25750,10.156229,60078.57,1
312156104,2022,31,46,2116,1,1,0,1,2,9,80000,11.289794,44000,1
312157105,2022,31,45,2025,1,1,0,1,4,15,55500,10.924156,62720,1
312188102,2022,31,42,1764,0,1,0,1,5,16,75900,11.237185,58633.332,1
312194431,2022,31,38,1444,0,1,1,1,3,12,72000,11.184435,51400,1
312203103,2022,31,45,2025,1,1,1,1,3,12,55000,10.915107,44050,1
312220103,2022,31,54,2916,0,1,0,1,5,16,70000,11.156265,72000,1
312227101,2022,31,40,1600,0,1,1,1,3,12,70000,11.156265,33333.332,1
312230102,2022,31,43,1849,1,1,0,1,6,19,450000,13.017005,110000,1
312231102,2022,31,40,1600,0,0,1,1,5,16,151200,11.926365,72350,1
312237101,2022,31,42,1764,1,1,1,1,4,15,420000,12.948012,142857.14,1
312242102,2022,31,41,1681,0,1,1,1,5,16,1000000,13.815512,415000,1
312243101,2022,31,45,2025,0,1,1,1,3,12,130000,11.775297,160000,1
312248102,2022,31,36,1296,0,1,1,1,5,16,100000,11.512936,111666.66,1
312287101,2022,31,56,3136,1,0,0,1,2,9,42000,10.645449,32507.5,1
312291101,2022,31,48,2304,1,1,0,1,2,9,60000,11.002116,40066.668,1
312297101,2022,31,50,2500,1,1,1,1,2,9,50000,10.819798,125000,1
312312103,2022,31,25,625,1,0,1,1,4,15,80000,11.289794,60000,1
312332102,2022,31,42,1764,0,1,0,1,4,15,160000,11.982935,76000,1
312341102,2022,31,41,1681,0,1,0,0,5,16,200000,12.206078,73333.336,1
312363101,2022,31,53,2809,0,1,1,1,4,15,190000,12.154784,277500,1
312366103,2022,31,36,1296,1,1,0,1,3,12,100000,11.512936,35058.332,1
312390102,2022,31,57,3249,0,1,0,1,2,9,118000,11.678449,125000,1
312395101,2022,31,59,3481,0,1,0,1,2,9,26400,10.181157,26560,0
312396104,2022,31,41,1681,0,1,0,1,3,12,50000,10.819798,44560,1
312404502,2022,31,46,2116,0,1,1,1,2,9,46000,10.736419,30500,1
312405103,2022,31,25,625,0,0,1,1,4,15,100000,11.512936,67666.664,1
312410581,2022,31,52,2704,1,1,0,1,2,9,160000,11.982935,50000,1
312420431,2022,31,42,1764,1,1,1,1,2,9,150000,11.918397,78000,1
312426101,2022,31,53,2809,1,1,0,1,2,9,100000,11.512936,77152,1
312442102,2022,31,64,4096,0,1,1,1,0,0,12000,9.392745,12100,1
312446103,2022,31,34,1156,0,1,1,1,5,16,150000,11.918397,65050,1
312448101,2022,31,38,1444,0,1,1,1,3,12,28000,10.239996,25000,1
312449102,2022,31,60,3600,0,1,1,1,2,9,14000,9.5468836,21025,1
312451101,2022,31,63,3969,1,1,1,1,3,12,9500,9.159152,15950,0
312454101,2022,31,45,2025,1,1,1,1,2,9,105000,11.561726,49000,1
312457203,2022,31,42,1764,0,1,1,1,4,15,103500,11.547337,65250,1
312458101,2022,31,58,3364,1,1,1,1,2,9,36100,10.494076,32230.666,1
312478103,2022,31,24,576,0,0,1,1,3,12,90000,11.407576,36400,1
312479531,2022,31,40,1600,0,1,1,1,5,16,36000,10.491302,25000,1
312484103,2022,31,27,729,1,0,1,1,5,16,120000,11.695255,50000,1
312498102,2022,31,37,1369,0,1,0,1,3,12,45600,10.727685,18000,1
312502531,2022,31,40,1600,1,1,1,1,2,9,70000,11.156265,26000,1
312522101,2022,31,52,2704,1,0,1,1,2,9,36000,10.491302,36000,1
312525101,2022,31,53,2809,0,1,1,1,2,9,31200,10.348206,83333.336,1
312534105,2022,31,46,2116,0,1,1,1,4,15,100000,11.512936,93333.336,1
312540101,2022,31,58,3364,1,0,1,1,2,9,50000,10.819798,40000,1
211455101,2022,21,33,1089,0,0,1,0,1,6,8000,8.9873219,20400,0
211758104,2022,32,30,900,1,0,1,1,4,15,100000,11.512936,130000,1
211950105,2022,21,28,784,0,0,0,1,5,16,76000,11.238502,81000,1
620471104,2022,32,21,441,0,0,1,1,2,9,80000,11.289794,80000,1
620536106,2022,61,25,625,0,0,1,0,5,16,80000,11.289794,90000,1
621765103,2022,11,24,576,0,0,1,0,3,12,37450,10.530788,37450,1
210778103,2022,21,25,625,1,0,0,1,4,15,150000,11.918397,150000,1
210634105,2022,21,23,529,1,0,1,1,4,15,96000,11.472114,96000,1
211032103,2022,21,35,1225,1,1,1,1,2,9,110000,11.608245,85000,1
211206104,2022,21,25,625,1,0,1,0,4,15,10000,9.2104406,40000,1
211648104,2022,11,32,1024,1,0,1,1,6,19,160000,11.982935,250000,1
211804104,2022,21,23,529,0,0,1,1,2,9,45000,10.71444,47100,1
211230103,2022,21,36,1296,1,1,1,1,2,9,50000,10.819798,25350,1
520391105,2022,33,40,1600,0,1,1,1,1,6,36000,10.491302,18285.715,1
317365701,2022,62,34,1156,1,1,1,1,3,12,84000,11.338584,11750,1
620650104,2022,13,32,1024,1,1,1,1,5,16,65000,11.082158,20000,1
621123104,2022,13,27,729,0,0,1,1,5,16,33000,10.404293,33000,1
621771103,2022,62,29,841,1,1,1,1,2,9,55000,10.915107,55000,1
318240701,2022,62,34,1156,1,1,1,1,4,15,54000,10.896758,24333.334,1
210764104,2022,21,31,961,1,0,1,1,5,16,80000,11.289794,90000,1
319577701,2022,21,34,1156,0,1,1,1,2,9,34000,10.434145,17150,1
320002102,2022,32,28,784,1,1,1,1,4,15,39600,10.58661,158500,1
320010103,2022,32,47,2209,1,1,1,1,4,15,68000,11.127277,34960.199,1
320016101,2022,32,55,3025,1,1,1,1,1,6,45000,10.71444,60666.668,1
320026102,2022,32,52,2704,0,0,1,1,2,9,48000,10.778977,58600,1
320044104,2022,32,45,2025,1,1,1,1,3,12,200000,12.206078,41960,1
320057102,2022,32,49,2401,0,1,1,1,2,9,32000,10.373523,82000,1
320060103,2022,32,35,1225,1,1,1,1,5,16,130000,11.775297,48000,1
320069101,2022,32,61,3721,0,1,1,1,3,12,20000,9.9035378,16666.666,1
320071101,2022,32,57,3249,1,1,1,1,2,9,70000,11.156265,36000,1
320074103,2022,32,43,1849,1,1,1,1,3,12,85000,11.350418,31160,1
320077103,2022,32,58,3364,0,1,1,1,2,9,40000,10.59666,25160,1
320088101,2022,32,28,784,1,1,1,1,4,15,251660,12.435839,77872,1
320107103,2022,32,52,2704,0,1,1,1,1,6,36000,10.491302,19000,1
320112101,2022,32,52,2704,0,1,1,1,4,15,56000,10.933125,104150,1
320116101,2022,32,37,1369,1,1,1,1,2,9,50000,10.819798,31550,1
320119101,2022,32,45,2025,0,1,1,1,2,9,30000,10.308986,50000,1
320123102,2022,32,54,2916,1,1,1,1,0,0,85000,11.350418,35500,1
320124104,2022,32,47,2209,1,1,1,1,5,16,110000,11.608245,27100,1
320128101,2022,32,49,2401,0,1,1,1,1,6,30000,10.308986,12250,1
320129105,2022,32,32,1024,0,1,1,1,2,9,36000,10.491302,30000,1
320141104,2022,32,38,1444,0,1,1,1,4,15,130000,11.775297,50000,1
320151103,2022,32,34,1156,1,1,1,0,2,9,1320000,14.093143,321080,1
320159101,2022,32,46,2116,0,1,1,1,2,9,2500,7.8244457,21208.334,1
320166103,2022,32,57,3249,1,1,1,1,2,9,30000,10.308986,15600,1
320169103,2022,32,48,2304,0,1,1,1,2,9,30000,10.308986,37500,1
320186101,2022,32,57,3249,0,1,1,1,1,6,56400,10.940242,38200,1
320190104,2022,32,52,2704,1,1,1,1,5,16,160000,11.982935,99200,1
320195104,2022,32,36,1296,1,1,0,1,2,9,120000,11.695255,38400,1
320202104,2022,32,51,2601,0,1,1,1,2,9,60000,11.002116,95000,1
320211101,2022,32,51,2601,1,1,0,1,2,9,20400,9.9233389,38500,1
320219101,2022,32,62,3844,1,1,1,1,2,9,24000,10.085851,16666.666,1
320221105,2022,32,25,625,1,0,0,1,5,16,80000,11.289794,72333.336,1
320224101,2022,32,61,3721,1,1,1,0,0,0,49500,10.809748,24700,1
320226101,2022,32,53,2809,1,1,1,1,4,15,130000,11.775297,101500,1
320255101,2022,32,50,2500,1,1,1,1,2,9,75000,11.225257,60000,1
320257101,2022,32,31,961,0,1,1,1,5,16,64000,11.066654,40000,1
320258101,2022,32,61,3721,1,1,1,1,2,9,100000,11.512936,83150,1
320260102,2022,32,52,2704,0,1,1,0,1,6,3500,8.1608038,40000,1
320266103,2022,32,40,1600,1,1,1,1,3,12,130000,11.775297,62500,1
320267104,2022,32,48,2304,0,1,1,1,2,9,70000,11.156265,136100,1
320270101,2022,32,59,3481,1,1,1,1,2,9,95000,11.461642,33733.332,1
320274103,2022,32,34,1156,0,1,1,1,5,16,52000,10.859018,70000,1
320277103,2022,32,33,1089,1,1,1,1,5,16,100000,11.512936,80000,1
320289102,2022,32,56,3136,1,1,1,1,4,15,235000,12.367345,348900,1
320314102,2022,32,44,1936,0,1,1,1,3,12,220000,12.301388,107296,1
320325103,2022,32,33,1089,1,1,1,0,4,15,100000,11.512936,27020,1
320333101,2022,32,43,1849,0,1,1,1,2,9,33000,10.404293,60000,1
320355101,2022,32,55,3025,1,1,1,1,2,9,80000,11.289794,250000,1
320363102,2022,32,49,2401,0,1,1,1,3,12,50000,10.819798,75000,1
